study_hours,attendance_pct,prev_gpa,assignments_done,sleep_hours,internet_hours,family_support,part_time_job,extracurricular,parent_edu,gender,school_type,distance_km,quiz_avg,midterm_score,final_score,grade
3.4,62.0,3.01,46.4,6.5,1.9,1,0,1,Undergraduate,Female,Public,15.7,76.8,48.6,32.9,Fail
5.4,100.0,4.0,98.8,9.2,2.8,3,0,0,Undergraduate,Male,Private,4.1,79.2,19.3,75.5,Distinction
7.3,98.0,3.72,88.3,4.9,3.7,2,0,0,High School,Female,Public,0.7,71.4,100.0,96.4,Distinction
3.0,100.0,4.0,74.4,4.7,2.3,4,0,0,Undergraduate,Male,Private,13.5,72.5,65.0,74.8,Distinction
5.1,59.7,3.27,100.0,7.4,3.7,5,0,0,Postgraduate,Female,Public,12.6,49.8,52.6,63.8,Pass
5.9,79.1,3.82,88.3,8.7,3.8,3,1,1,High School,Female,Public,19.4,56.7,31.1,62.7,Pass
6.4,58.6,2.49,58.5,4.6,4.6,4,0,0,Undergraduate,Female,Public,11.5,77.7,38.1,44.5,Fail
5.4,67.6,2.55,54.2,7.6,2.1,3,0,1,Undergraduate,Male,Private,2.0,86.4,88.5,59.0,Pass
4.3,64.2,1.08,91.4,7.9,1.6,2,1,0,Undergraduate,Female,Public,23.0,35.9,86.0,35.8,Fail
3.3,96.6,3.83,82.9,3.9,2.5,4,1,1,High School,Male,Private,11.8,56.5,74.1,74.4,Distinction
5.2,72.1,4.0,78.4,8.2,1.5,2,0,0,Postgraduate,Male,Public,19.8,65.4,44.2,62.5,Pass
2.9,94.0,2.61,58.1,8.3,3.8,4,1,1,Undergraduate,Male,Public,17.9,51.8,86.2,54.5,Pass
0.5,87.1,2.82,87.2,6.5,1.3,1,1,0,Undergraduate,Male,Private,4.2,52.7,69.2,43.3,Fail
5.9,100.0,2.47,59.9,8.9,6.5,2,1,1,High School,Male,Public,0.9,72.1,72.5,60.7,Pass
6.8,55.8,3.27,73.0,8.7,4.9,4,0,1,Undergraduate,Male,Public,2.3,88.7,69.1,70.6,Distinction
0.5,96.9,3.79,100.0,7.2,3.0,4,1,1,Undergraduate,Female,Public,1.2,34.5,37.9,53.4,Pass
3.0,95.2,1.78,61.8,6.3,4.3,1,0,0,High School,Female,Private,3.3,62.4,42.8,28.1,Fail
6.2,63.4,3.29,43.5,5.5,0.5,4,0,1,High School,Female,Private,7.4,71.9,53.8,52.2,Pass
9.1,93.1,2.81,53.9,6.9,6.8,5,1,1,Undergraduate,Female,Public,28.5,76.7,72.3,80.3,Distinction
5.0,83.0,3.08,94.9,7.9,2.1,4,0,0,None,Male,Public,24.7,69.8,39.9,63.2,Pass
3.5,74.6,3.32,80.1,6.5,2.8,2,1,0,Undergraduate,Female,Public,15.2,91.4,59.2,61.0,Pass
4.6,65.6,2.87,72.4,3.7,0.2,4,0,0,None,Female,Private,0.5,65.4,59.2,51.8,Pass
7.7,67.2,2.93,64.8,8.9,3.7,4,0,0,High School,Male,Public,5.0,84.7,74.7,71.7,Distinction
3.7,100.0,2.85,84.7,7.3,1.3,1,1,1,Undergraduate,Female,Private,13.8,55.3,72.8,60.1,Pass
3.4,78.0,3.68,58.0,6.4,3.2,5,0,1,None,Male,Public,1.7,65.9,45.8,53.5,Pass
4.0,89.7,3.29,81.1,8.3,2.2,5,1,0,Postgraduate,Female,Private,19.4,46.8,85.1,73.6,Distinction
3.1,66.1,3.15,60.4,9.3,1.4,5,1,1,Postgraduate,Female,Public,29.5,78.5,43.4,48.0,Pass
5.2,66.3,2.11,57.0,3.0,1.8,5,1,0,Undergraduate,Male,Private,5.2,63.2,79.5,51.0,Pass
8.2,94.2,2.73,62.3,7.7,3.3,4,0,1,Undergraduate,Female,Public,14.7,70.4,53.2,69.7,Pass
5.6,57.8,3.63,67.5,4.9,1.1,4,0,1,Postgraduate,Female,Public,1.9,60.3,64.6,62.4,Pass
4.5,71.8,3.03,74.0,7.7,1.9,4,1,1,High School,Female,Private,14.1,73.8,65.6,60.3,Pass
4.4,78.5,3.46,79.7,7.2,4.0,5,1,1,Undergraduate,Female,Private,0.5,71.0,65.2,70.8,Distinction
1.9,79.7,4.0,1.2,8.0,6.9,4,0,0,High School,Male,Public,2.0,50.1,72.8,36.7,Fail
6.8,75.3,3.73,58.8,6.3,3.7,3,1,0,High School,Female,Private,14.8,50.9,68.3,64.8,Pass
4.8,83.9,3.07,67.2,4.2,1.6,3,1,0,Undergraduate,Male,Public,14.9,64.6,74.5,62.8,Pass
4.6,88.4,2.64,100.0,6.3,2.4,5,1,0,Undergraduate,Male,Public,12.3,74.9,69.4,75.2,Distinction
11.4,89.0,1.21,53.4,7.6,3.0,1,0,1,None,Female,Public,7.8,92.9,41.8,53.2,Pass
5.6,63.2,2.88,78.3,8.5,2.5,4,0,0,High School,Male,Public,13.5,69.5,66.3,60.4,Pass
3.5,73.7,2.77,100.0,5.2,4.4,5,0,1,Undergraduate,Female,Private,17.8,80.1,53.0,63.6,Pass
4.1,95.9,3.27,48.7,8.5,3.3,4,0,1,High School,Male,Public,40.7,40.8,44.3,46.3,Pass
7.3,91.4,2.89,82.9,6.0,4.4,5,1,0,Undergraduate,Male,Public,26.3,95.2,57.4,83.3,Distinction
5.2,57.4,2.78,59.0,7.5,2.5,4,0,0,Undergraduate,Male,Public,19.0,74.1,64.9,51.0,Pass
2.1,83.3,1.75,64.9,6.2,5.0,1,1,0,High School,Male,Public,14.2,64.3,66.0,30.0,Fail
6.8,48.3,2.34,58.9,7.3,2.8,5,0,1,High School,Female,Private,10.2,62.5,78.9,52.8,Pass
3.7,78.7,3.33,60.4,8.3,1.5,3,0,1,Undergraduate,Female,Private,1.5,48.4,82.9,56.7,Pass
8.7,100.0,4.0,100.0,5.2,6.3,3,0,0,Undergraduate,Female,Public,2.2,52.7,67.4,97.0,Distinction
7.2,63.8,2.93,91.9,6.0,0.3,3,0,0,High School,Female,Public,20.6,93.7,70.3,75.8,Distinction
4.1,65.5,3.23,97.0,7.3,1.9,3,0,0,High School,Male,Private,19.5,50.2,63.5,58.0,Pass
7.6,89.5,3.67,84.8,10.0,2.1,3,0,1,High School,Female,Public,11.4,49.9,74.3,81.9,Distinction
5.1,54.9,2.43,42.9,5.7,6.8,3,1,0,High School,Female,Public,6.9,54.5,69.8,34.8,Fail
6.7,68.5,3.26,82.9,10.0,5.7,4,0,0,Undergraduate,Female,Public,0.5,47.0,61.1,65.2,Pass
6.0,86.9,2.48,96.5,10.0,5.2,5,0,1,Undergraduate,Male,Public,4.8,65.2,96.4,83.1,Distinction
3.3,68.5,3.61,57.9,6.9,2.5,3,1,1,Undergraduate,Male,Private,6.5,81.3,53.3,51.8,Pass
3.7,74.5,3.11,94.3,6.6,6.6,3,0,1,Undergraduate,Male,Public,8.0,55.8,85.3,66.4,Pass
7.1,89.2,3.21,89.1,6.0,3.6,4,0,0,High School,Male,Private,31.8,44.4,40.3,66.7,Pass
4.3,84.3,2.45,100.0,6.9,4.5,4,0,1,High School,Male,Public,1.4,69.4,75.0,68.3,Pass
4.2,82.0,3.49,66.6,4.9,3.3,5,0,1,Undergraduate,Female,Public,8.8,64.2,85.0,72.1,Distinction
3.1,72.9,4.0,53.0,6.9,2.9,1,1,0,Undergraduate,Male,Private,5.5,80.0,31.5,42.9,Fail
5.8,83.6,2.29,67.8,9.2,2.6,5,0,1,Undergraduate,Female,Private,55.4,58.2,64.2,58.1,Pass
9.1,76.1,2.76,100.0,6.1,2.7,4,1,0,Undergraduate,Male,Private,23.8,61.1,73.4,83.9,Distinction
2.9,84.9,3.16,38.4,6.6,3.9,4,1,0,Undergraduate,Male,Public,6.9,62.8,66.0,46.8,Pass
5.0,70.5,3.55,33.6,4.4,3.6,2,0,1,None,Male,Private,60.0,66.3,68.1,47.7,Pass
7.8,75.3,2.61,76.8,7.6,3.0,3,1,0,Undergraduate,Male,Public,8.7,59.1,64.2,63.9,Pass
4.8,63.2,1.02,66.1,7.4,5.3,3,0,1,Undergraduate,Male,Public,2.2,56.7,44.5,22.2,Fail
5.9,77.5,3.95,75.2,7.1,0.0,3,0,0,Postgraduate,Male,Private,9.7,37.2,99.9,79.2,Distinction
2.9,65.8,3.53,93.9,6.7,3.8,4,0,0,Undergraduate,Female,Private,3.1,56.5,53.9,57.3,Pass
5.9,61.3,1.78,63.9,6.6,4.1,5,0,1,Undergraduate,Male,Private,12.1,75.7,68.9,49.7,Pass
4.6,81.9,2.57,37.5,7.8,4.7,4,0,1,Undergraduate,Male,Private,33.3,77.8,51.7,44.3,Fail
7.0,81.2,4.0,100.0,7.0,2.9,4,0,0,Postgraduate,Female,Public,18.5,57.9,25.6,75.5,Distinction
7.4,89.7,4.0,55.1,7.5,3.3,4,1,1,Postgraduate,Male,Public,3.8,84.5,47.2,78.3,Distinction
10.2,71.5,3.66,53.8,7.3,4.5,3,1,0,Undergraduate,Male,Private,4.2,64.6,38.8,67.4,Pass
6.2,84.1,2.88,97.1,8.7,5.2,5,0,1,Undergraduate,Female,Public,0.9,44.9,79.5,76.8,Distinction
5.7,86.3,3.06,67.3,8.0,2.5,4,1,0,None,Female,Public,4.0,40.2,52.3,54.1,Pass
5.4,84.7,2.91,73.7,7.3,3.4,3,1,1,Undergraduate,Male,Public,1.2,83.3,53.8,62.8,Pass
4.3,65.6,3.79,84.7,9.3,5.5,3,0,0,Undergraduate,Male,Public,8.3,59.4,45.0,57.3,Pass
5.7,80.2,2.39,96.7,7.6,0.0,4,0,1,Undergraduate,Male,Private,14.8,46.8,63.5,61.6,Pass
4.4,83.5,2.44,68.3,9.0,2.0,4,0,1,High School,Male,Public,16.7,31.1,50.5,40.7,Fail
5.3,78.1,3.71,100.0,7.9,5.2,1,0,0,Undergraduate,Male,Public,0.7,59.1,77.9,75.2,Distinction
7.6,46.7,2.97,32.3,4.2,4.6,5,0,1,High School,Male,Private,5.0,71.1,66.8,50.8,Pass
3.0,80.4,3.96,90.2,9.0,3.8,4,0,0,Undergraduate,Female,Public,4.1,54.5,52.9,64.9,Pass
7.3,100.0,2.53,58.2,7.2,2.3,4,1,0,High School,Female,Private,1.3,49.2,75.6,66.3,Pass
7.6,72.6,2.96,100.0,6.9,1.7,2,0,1,Undergraduate,Female,Public,5.4,56.8,62.1,70.4,Distinction
4.8,67.1,2.35,77.8,7.4,2.1,3,0,0,High School,Female,Private,4.3,83.6,62.3,52.8,Pass
0.8,83.6,3.01,61.5,6.5,5.3,5,0,0,None,Male,Public,12.1,44.1,38.6,32.5,Fail
3.8,82.7,1.97,88.3,7.3,2.1,5,0,0,Undergraduate,Female,Public,25.8,55.4,60.9,51.9,Pass
7.6,95.9,2.66,92.9,6.1,3.2,3,0,1,High School,Male,Public,7.3,83.2,67.1,82.0,Distinction
5.0,59.1,1.99,87.8,8.9,1.9,2,0,0,Undergraduate,Male,Public,16.5,72.4,83.3,53.0,Pass
3.0,89.0,3.49,54.4,6.8,4.3,3,1,0,Postgraduate,Female,Private,1.9,67.7,50.0,51.7,Pass
4.0,86.9,3.5,65.3,6.4,2.2,3,0,1,Postgraduate,Male,Public,27.0,55.3,98.4,71.2,Distinction
6.7,75.9,1.79,74.9,5.6,2.9,4,0,1,High School,Female,Private,2.0,65.5,70.9,56.4,Pass
6.1,83.1,3.93,74.2,7.4,0.5,5,0,1,Undergraduate,Female,Public,2.6,56.9,37.7,69.2,Pass
4.5,93.4,4.0,90.0,7.3,0.6,3,1,1,High School,Female,Private,1.4,52.1,48.5,69.9,Pass
4.3,91.1,3.03,34.7,7.6,3.0,2,1,1,Postgraduate,Female,Private,4.4,48.8,84.7,50.1,Pass
4.2,60.9,2.55,81.7,5.5,1.0,5,0,0,Undergraduate,Female,Public,9.6,76.8,81.9,62.2,Pass
3.2,90.3,4.0,69.2,4.6,6.2,1,0,0,None,Male,Public,53.1,64.1,62.3,59.1,Pass
8.2,77.0,2.08,58.2,7.9,0.0,5,0,1,High School,Female,Private,18.9,69.7,64.4,61.1,Pass
4.4,79.1,3.01,60.2,9.2,1.8,4,0,1,High School,Male,Public,5.7,67.3,43.4,48.8,Pass
7.4,79.1,3.13,70.7,5.5,3.0,5,1,1,Undergraduate,Male,Public,10.3,71.6,83.1,81.2,Distinction
8.0,75.7,3.94,3.0,9.4,2.5,2,0,0,High School,Male,Private,11.7,61.2,46.2,46.4,Pass
7.0,95.9,3.25,61.0,7.4,1.3,1,1,0,Undergraduate,Male,Private,20.8,57.8,75.5,68.2,Pass
4.1,76.7,2.65,57.5,7.0,1.6,3,0,1,Undergraduate,Female,Private,16.0,52.8,83.6,50.7,Pass
5.8,61.2,2.33,85.7,6.4,1.5,3,0,1,Postgraduate,Male,Public,10.1,43.8,62.8,49.4,Pass
5.0,72.1,2.76,58.9,4.9,2.6,3,1,1,Postgraduate,Female,Public,13.3,48.2,77.5,51.3,Pass
3.2,80.7,2.3,70.7,8.5,5.9,5,0,1,High School,Male,Private,16.4,59.5,91.6,57.3,Pass
5.6,96.4,3.03,100.0,5.8,3.1,5,1,0,Undergraduate,Female,Public,1.7,41.0,66.3,76.5,Distinction
2.6,87.0,2.61,94.9,5.8,4.8,4,0,1,Undergraduate,Female,Public,2.7,44.3,59.2,52.7,Pass
7.4,65.2,1.95,93.0,8.5,3.8,2,0,1,Postgraduate,Female,Private,14.0,80.6,60.9,60.2,Pass
4.1,100.0,3.88,65.0,4.2,4.7,4,1,0,None,Female,Public,22.8,68.4,50.1,66.9,Pass
5.4,82.0,2.65,85.9,4.7,0.0,4,0,0,High School,Female,Public,6.3,58.2,49.8,58.0,Pass
5.6,97.1,2.11,70.3,7.0,2.5,3,0,1,High School,Male,Private,46.9,99.1,69.1,66.3,Pass
4.5,75.7,2.88,71.1,7.4,5.0,5,0,1,High School,Male,Public,2.9,40.3,59.4,51.5,Pass
6.2,86.0,3.05,83.2,7.7,2.1,2,1,0,High School,Male,Public,6.5,79.6,67.2,71.1,Distinction
4.1,90.6,1.78,63.1,6.5,5.6,3,0,0,Undergraduate,Male,Public,5.7,63.3,38.2,35.1,Fail
6.7,96.3,3.23,100.0,10.0,5.2,2,0,0,Undergraduate,Female,Public,32.0,76.8,60.5,81.6,Distinction
2.3,93.9,2.27,71.8,6.7,2.3,4,0,0,Undergraduate,Male,Private,4.0,66.6,78.5,54.5,Pass
5.3,91.1,4.0,87.4,6.7,2.2,4,0,1,Undergraduate,Male,Public,7.6,36.9,44.1,68.9,Pass
8.9,73.3,3.37,100.0,5.8,1.5,3,1,1,None,Male,Public,2.5,66.4,62.3,82.3,Distinction
3.0,69.4,2.72,95.6,7.2,2.1,2,0,1,Postgraduate,Male,Public,8.8,70.0,32.3,43.3,Fail
3.6,83.0,2.48,46.8,7.9,1.2,1,1,1,Postgraduate,Male,Private,23.4,32.1,41.1,23.1,Fail
6.0,92.0,2.93,83.9,8.8,3.6,2,0,0,Undergraduate,Female,Private,4.3,94.2,74.9,78.3,Distinction
5.4,74.7,3.43,92.0,4.8,0.8,3,1,0,Postgraduate,Female,Public,20.0,69.7,57.1,69.9,Pass
5.7,94.0,2.98,92.8,6.6,3.9,3,1,0,High School,Male,Public,29.1,75.1,91.2,83.8,Distinction
6.0,99.8,2.85,52.7,7.7,3.9,3,1,0,Undergraduate,Female,Private,0.9,47.5,68.9,59.0,Pass
6.3,64.3,3.04,61.9,7.9,0.5,5,0,0,High School,Male,Public,16.9,75.4,70.5,64.5,Pass
7.2,65.4,2.58,94.9,7.0,5.3,4,0,1,High School,Female,Public,3.5,81.3,44.8,64.8,Pass
5.8,75.9,2.76,59.8,7.8,3.8,4,1,1,High School,Female,Public,2.3,68.8,55.8,54.3,Pass
4.5,82.6,1.54,69.0,5.8,4.1,1,0,1,Undergraduate,Male,Public,11.0,64.9,50.3,33.0,Fail
6.3,70.1,3.68,100.0,9.3,1.9,3,0,1,High School,Female,Private,14.7,51.6,45.0,67.4,Pass
8.8,98.3,3.21,74.0,8.5,3.9,3,1,1,Undergraduate,Male,Private,6.0,61.8,72.6,83.7,Distinction
4.7,84.4,2.46,60.5,5.0,4.7,2,0,1,High School,Male,Private,0.5,57.3,75.8,49.5,Pass
3.1,78.6,4.0,57.4,5.4,2.9,2,1,0,Postgraduate,Female,Private,28.7,73.6,68.4,60.0,Pass
7.2,56.5,3.06,81.7,5.4,6.0,5,0,1,Undergraduate,Female,Private,15.7,52.3,48.8,59.8,Pass
4.8,58.3,2.27,48.3,8.0,3.1,5,1,0,High School,Female,Private,3.8,73.5,67.3,43.1,Fail
0.7,82.2,3.6,70.1,5.1,4.7,2,0,0,High School,Female,Public,8.2,52.4,31.4,34.0,Fail
6.7,46.0,3.28,81.7,6.5,3.4,3,0,0,Undergraduate,Male,Public,0.5,61.1,83.2,65.8,Pass
3.9,93.2,3.28,100.0,7.7,3.9,5,1,1,High School,Male,Private,5.0,74.2,41.2,70.7,Distinction
4.8,75.6,2.7,88.4,6.9,0.5,2,0,1,Undergraduate,Male,Public,8.9,54.4,44.1,48.5,Pass
5.7,100.0,3.32,60.7,7.4,3.6,4,1,1,Undergraduate,Male,Public,8.7,74.8,63.8,72.5,Distinction
5.4,100.0,2.82,98.6,5.4,1.9,5,1,1,High School,Male,Public,2.8,73.3,65.3,80.4,Distinction
6.4,75.3,3.39,69.0,7.9,1.7,5,0,0,High School,Male,Public,18.0,60.9,60.8,68.4,Pass
4.1,76.4,1.67,50.3,6.1,5.6,3,1,1,Undergraduate,Female,Public,4.3,82.4,44.2,31.5,Fail
6.0,92.9,2.7,71.6,6.5,2.7,2,0,1,High School,Male,Public,10.4,66.2,80.1,66.7,Pass
4.5,100.0,4.0,100.0,7.4,1.5,3,1,1,High School,Male,Public,3.8,81.5,35.0,77.6,Distinction
6.5,53.4,2.46,78.3,7.2,2.5,5,0,0,None,Female,Private,6.6,91.9,38.3,53.6,Pass
6.2,51.2,2.58,75.3,7.0,1.0,5,1,0,High School,Female,Private,2.8,61.4,60.3,52.9,Pass
3.1,68.7,2.69,100.0,5.9,5.2,4,0,1,High School,Male,Private,12.0,74.7,41.8,51.6,Pass
7.2,86.7,2.15,46.4,6.6,2.0,4,0,0,Postgraduate,Male,Private,6.7,55.4,81.6,58.9,Pass
3.9,85.5,1.45,49.3,7.0,3.8,4,0,1,Undergraduate,Female,Public,0.5,49.5,43.1,25.7,Fail
6.6,94.0,2.84,42.7,4.9,5.0,4,0,0,Undergraduate,Male,Public,0.5,62.1,86.9,67.7,Pass
5.7,60.0,3.1,82.5,6.3,2.2,5,0,1,None,Female,Public,7.6,44.6,78.6,63.3,Pass
8.7,43.3,2.96,78.3,7.6,3.8,4,0,0,High School,Female,Private,2.4,50.9,81.8,66.5,Pass
4.6,90.9,2.9,100.0,5.1,1.5,4,0,1,Undergraduate,Female,Public,10.6,73.9,92.2,83.4,Distinction
4.3,65.6,3.03,79.9,8.7,6.7,3,0,0,Undergraduate,Male,Private,6.3,57.3,63.3,53.2,Pass
5.0,47.7,3.72,66.9,8.9,4.4,4,0,1,High School,Male,Public,12.8,75.7,45.8,52.7,Pass
4.4,80.2,2.87,75.0,5.1,2.7,3,0,0,High School,Female,Private,36.5,69.5,60.4,56.2,Pass
6.6,89.9,2.6,77.4,9.0,1.8,3,0,1,Undergraduate,Female,Public,9.0,92.8,52.9,68.9,Pass
1.8,76.2,2.8,41.6,6.8,2.8,5,0,1,Undergraduate,Male,Private,18.6,72.9,50.7,37.0,Fail
2.9,71.1,3.41,100.0,7.6,2.5,4,1,0,None,Male,Public,16.8,81.7,64.4,67.6,Pass
2.9,75.6,3.99,85.4,6.3,5.9,5,1,1,Undergraduate,Male,Public,30.6,71.0,57.0,69.0,Pass
6.9,72.4,2.56,79.2,8.4,1.2,2,0,0,Undergraduate,Female,Public,2.9,69.7,50.0,55.7,Pass
8.4,57.8,3.07,87.3,7.6,3.2,4,1,0,Postgraduate,Female,Private,21.1,82.5,58.1,75.4,Distinction
4.8,67.3,3.24,89.2,5.8,3.0,3,0,0,Undergraduate,Female,Public,28.3,75.0,70.8,67.2,Pass
4.7,85.8,2.31,72.2,5.3,2.8,5,1,1,High School,Male,Private,6.0,68.2,77.3,62.1,Pass
5.1,82.8,3.01,62.4,4.8,2.8,2,0,0,Undergraduate,Female,Private,4.5,68.1,36.4,47.1,Pass
7.3,80.5,1.97,87.0,7.3,2.8,4,0,0,Undergraduate,Female,Private,36.4,73.1,57.1,64.0,Pass
3.1,63.1,1.76,82.7,7.9,4.3,4,1,1,Undergraduate,Female,Public,11.9,54.9,59.7,36.6,Fail
5.5,75.3,3.26,58.8,8.0,3.9,3,1,1,Undergraduate,Male,Public,5.7,54.3,43.1,48.6,Pass
7.0,45.3,2.73,100.0,6.8,3.6,5,0,0,Postgraduate,Female,Public,18.8,86.4,60.1,70.8,Distinction
6.0,80.7,3.14,80.9,5.3,0.0,5,0,1,None,Female,Private,4.4,93.0,64.4,77.7,Distinction
5.4,99.4,2.99,89.6,6.0,3.4,3,1,1,High School,Male,Private,2.3,51.1,70.3,71.1,Distinction
7.0,55.9,2.32,100.0,8.7,0.5,1,1,0,Undergraduate,Female,Private,9.4,55.0,63.2,53.5,Pass
0.5,69.2,2.97,75.4,6.3,4.0,3,1,1,High School,Male,Public,10.0,82.1,47.9,38.8,Fail
6.4,82.9,2.14,81.3,7.2,5.2,3,0,0,None,Male,Public,21.0,73.0,94.2,69.5,Pass
3.7,96.8,3.97,91.2,5.4,1.6,5,0,1,High School,Female,Private,7.3,75.1,75.3,87.2,Distinction
1.3,71.3,2.05,60.5,7.5,2.6,5,0,0,Undergraduate,Male,Public,20.2,78.4,70.8,40.3,Fail
6.0,67.6,2.86,76.1,6.3,2.1,2,0,1,High School,Female,Private,4.5,61.4,78.1,59.6,Pass
7.7,48.5,2.27,77.5,8.6,4.9,3,0,0,Undergraduate,Male,Public,10.3,69.9,65.9,54.6,Pass
4.7,79.6,3.4,55.9,8.2,3.1,4,1,1,None,Female,Public,2.8,68.8,82.6,65.2,Pass
6.9,100.0,2.77,100.0,6.3,5.6,2,0,0,High School,Male,Private,5.8,52.1,62.9,72.8,Distinction
8.2,82.2,2.64,46.9,6.8,3.6,3,1,0,High School,Male,Public,23.4,69.7,62.0,59.2,Pass
7.6,77.7,3.6,49.0,6.2,3.4,3,0,0,None,Male,Public,2.9,83.6,72.2,72.5,Distinction
8.3,82.8,3.02,100.0,4.9,3.1,4,0,1,Undergraduate,Female,Private,19.9,60.0,87.2,90.1,Distinction
6.5,77.8,3.36,89.3,5.7,4.2,4,0,0,Postgraduate,Female,Private,4.0,67.3,86.2,84.6,Distinction
5.2,65.8,2.31,54.5,7.3,0.4,4,0,0,Undergraduate,Female,Private,0.5,68.1,71.5,48.0,Pass
1.8,90.3,2.02,87.1,7.5,3.1,2,1,0,High School,Male,Private,1.4,60.7,70.3,44.4,Fail
4.5,81.4,3.08,100.0,7.2,2.9,5,0,1,Undergraduate,Male,Public,16.4,75.2,73.1,78.3,Distinction
3.3,78.3,2.78,74.4,6.5,4.1,4,0,0,High School,Female,Public,3.6,54.8,77.8,55.4,Pass
9.3,63.4,3.44,100.0,8.4,2.7,5,0,1,High School,Female,Public,12.7,85.0,82.8,97.9,Distinction
4.6,97.6,2.94,40.5,7.1,1.4,3,0,0,Undergraduate,Male,Public,14.4,74.4,58.2,53.6,Pass
5.2,88.0,3.14,88.9,8.1,3.0,5,1,0,Undergraduate,Male,Public,5.1,50.9,83.1,77.7,Distinction
6.1,69.7,1.86,98.3,4.3,1.4,5,0,1,None,Male,Private,7.7,90.5,67.5,67.1,Pass
5.1,93.0,4.0,92.8,3.0,0.1,3,1,1,High School,Female,Public,6.2,67.5,72.4,84.1,Distinction
8.4,70.5,2.89,70.9,7.4,4.1,3,1,0,Postgraduate,Male,Private,35.3,54.2,84.1,71.7,Distinction
3.8,66.3,3.49,69.2,4.9,3.9,5,0,0,High School,Female,Public,4.6,81.6,74.0,66.0,Pass
5.4,66.6,2.41,83.9,6.7,3.7,4,0,0,Postgraduate,Male,Public,2.4,72.4,76.7,63.3,Pass
3.5,51.4,3.22,91.3,6.5,5.0,5,1,1,Postgraduate,Female,Public,5.5,38.4,55.8,50.3,Pass
2.4,85.1,2.09,87.0,9.4,2.0,4,1,0,Undergraduate,Male,Private,13.3,57.1,86.0,55.0,Pass
3.8,50.5,3.32,95.8,7.6,0.9,4,0,1,High School,Male,Public,14.3,69.2,73.1,62.5,Pass
4.9,59.6,2.75,54.6,7.2,2.9,2,0,0,Undergraduate,Female,Public,30.9,32.6,64.0,34.3,Fail
4.1,46.9,3.02,70.4,8.3,2.5,3,0,0,High School,Male,Private,25.6,66.3,79.6,50.1,Pass
3.6,76.7,3.49,56.2,7.6,1.7,5,0,0,High School,Male,Public,4.1,67.4,100.0,69.9,Pass
2.2,75.7,2.14,67.3,6.3,2.9,3,0,1,Undergraduate,Male,Public,7.3,47.2,43.3,26.7,Fail
4.8,73.1,2.52,95.3,8.6,2.1,2,0,1,High School,Female,Private,16.5,69.1,49.1,52.4,Pass
2.0,62.4,3.32,77.2,5.3,0.2,4,0,0,High School,Male,Public,29.8,65.1,100.0,61.8,Pass
6.5,60.4,4.0,100.0,7.5,2.3,4,0,1,Undergraduate,Female,Public,4.9,47.1,68.8,77.9,Distinction
5.2,85.0,2.9,78.9,4.7,1.3,3,0,0,Undergraduate,Male,Private,7.1,78.8,65.1,66.7,Pass
2.1,69.7,3.41,76.2,7.3,3.3,3,1,1,High School,Male,Public,27.6,77.6,60.2,52.6,Pass
4.4,82.7,2.93,77.1,7.3,2.0,3,0,0,High School,Female,Public,5.3,60.7,81.3,63.0,Pass
3.5,64.7,4.0,62.2,9.5,4.7,1,1,0,High School,Female,Public,7.9,62.0,100.0,62.0,Pass
5.6,80.7,1.78,73.8,4.7,5.4,4,0,1,High School,Female,Public,28.2,75.9,51.4,49.7,Pass
7.7,97.5,3.07,97.6,6.1,4.0,3,1,1,Undergraduate,Female,Public,19.4,62.0,60.4,81.8,Distinction
1.2,86.8,1.86,77.3,8.2,0.7,5,0,0,Undergraduate,Female,Public,3.3,36.0,56.4,33.9,Fail
5.2,71.8,1.25,59.1,7.5,5.3,5,0,1,Undergraduate,Female,Public,4.7,72.3,73.7,44.4,Fail
4.7,81.9,3.21,56.5,7.3,5.4,4,0,0,None,Male,Public,5.2,52.8,81.6,59.9,Pass
6.3,74.4,3.1,66.0,5.6,3.0,3,0,1,High School,Male,Private,29.3,59.2,87.9,67.2,Pass
5.4,78.1,2.8,76.5,6.1,5.0,4,1,0,High School,Male,Private,60.0,86.9,74.3,70.0,Pass
3.5,73.1,2.93,98.9,8.9,2.2,3,0,1,High School,Male,Private,17.8,63.0,100.0,70.8,Distinction
4.4,75.5,4.0,48.2,6.9,0.2,3,1,0,High School,Female,Public,7.9,65.0,52.8,54.4,Pass
3.4,81.2,2.82,68.6,7.6,1.9,5,0,0,High School,Male,Public,0.5,72.6,48.6,52.1,Pass
7.2,63.1,3.36,77.9,6.8,5.6,3,0,0,None,Male,Public,14.3,72.6,85.5,74.7,Distinction
5.0,62.8,2.55,38.3,5.2,0.8,5,0,0,Undergraduate,Male,Private,5.9,51.2,64.0,39.7,Fail
8.8,57.2,3.21,58.3,8.4,3.0,2,1,0,Undergraduate,Female,Public,12.0,64.1,40.0,52.8,Pass
4.9,54.0,2.83,61.4,7.8,3.1,2,0,0,Undergraduate,Female,Public,11.2,65.5,56.9,40.8,Fail
3.6,59.7,2.71,59.1,10.0,2.2,5,1,1,None,Male,Public,7.9,69.1,66.1,45.4,Pass
2.0,80.4,4.0,78.8,5.5,2.3,4,0,0,Postgraduate,Female,Public,34.7,69.3,51.7,61.9,Pass
1.4,64.6,3.82,71.8,8.2,3.1,4,1,1,Postgraduate,Male,Public,0.5,100.0,45.8,56.0,Pass
